Gene_set_up,Term_up,Overlap_up,P-value_up,Adjusted P-value_up,Old P-value_up,Old Adjusted P-value_up,Odds Ratio_up,Combined Score_up,Genes_up,Compound,Gene_set_dn,Term_dn,Overlap_dn,P-value_dn,Adjusted P-value_dn,Old P-value_dn,Old Adjusted P-value_dn,Odds Ratio_dn,Combined Score_dn,Genes_dn,Consensus_connectivity
LINCS_L1000_Chem_Pert_Consensus_Sigs,LIVF001-029 Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,HEXB,livf001-029,LINCS_L1000_Chem_Pert_Consensus_Sigs,LIVF001-029 Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,VWF,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Phenazone Up,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,phenazone,LINCS_L1000_Chem_Pert_Consensus_Sigs,Phenazone Up,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,MECOM,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,P-Anisidinehcl Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,p-anisidinehcl,LINCS_L1000_Chem_Pert_Consensus_Sigs,P-Anisidinehcl Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,CLDN5,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Benzyl-Alcohol Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,HEXB,benzyl-alcohol,LINCS_L1000_Chem_Pert_Consensus_Sigs,Benzyl-Alcohol Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,VWF,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Triptorelin Up,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,triptorelin,LINCS_L1000_Chem_Pert_Consensus_Sigs,Triptorelin Up,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,VWF,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Benzylpenicillin Up,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,benzylpenicillin,LINCS_L1000_Chem_Pert_Consensus_Sigs,Benzylpenicillin Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,MECOM,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Pravadoline Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,pravadoline,LINCS_L1000_Chem_Pert_Consensus_Sigs,Pravadoline Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,VWF,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Bisbenzimide Up,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,bisbenzimide,LINCS_L1000_Chem_Pert_Consensus_Sigs,Bisbenzimide Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,VWF,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Tiabendazole Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,tiabendazole,LINCS_L1000_Chem_Pert_Consensus_Sigs,Tiabendazole Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,NR4A1,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Hemado Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,HEXB,hemado,LINCS_L1000_Chem_Pert_Consensus_Sigs,Hemado Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,NR4A1,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,CD-437 Up,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,cd-437,LINCS_L1000_Chem_Pert_Consensus_Sigs,CD-437 Up,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,NR4A1,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Nemonapride Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,nemonapride,LINCS_L1000_Chem_Pert_Consensus_Sigs,Nemonapride Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,VWF,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,SA-244358 Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,sa-244358,LINCS_L1000_Chem_Pert_Consensus_Sigs,SA-244358 Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,MECOM,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Dilazep Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,dilazep,LINCS_L1000_Chem_Pert_Consensus_Sigs,Dilazep Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,NR4A1,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Methenamine Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,methenamine,LINCS_L1000_Chem_Pert_Consensus_Sigs,Methenamine Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,VWF,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,BU-239 Up,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,bu-239,LINCS_L1000_Chem_Pert_Consensus_Sigs,BU-239 Up,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,VWF,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Clobetasol Up,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,PROS1,clobetasol,LINCS_L1000_Chem_Pert_Consensus_Sigs,Clobetasol Up,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,VWF,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,DMBA Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,FCN3,dmba,LINCS_L1000_Chem_Pert_Consensus_Sigs,DMBA Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,CLDN5,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Nadifloxacin Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,nadifloxacin,LINCS_L1000_Chem_Pert_Consensus_Sigs,Nadifloxacin Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,NR4A1,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,VU-0366037-2 Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,vu-0366037-2,LINCS_L1000_Chem_Pert_Consensus_Sigs,VU-0366037-2 Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,MECOM,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,PACOCF3 Up,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,pacocf3,LINCS_L1000_Chem_Pert_Consensus_Sigs,PACOCF3 Up,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,CLDN5,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,JW-7-24-1 Up,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,jw-7-24-1,LINCS_L1000_Chem_Pert_Consensus_Sigs,JW-7-24-1 Up,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,NR4A1,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Salirasib Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,salirasib,LINCS_L1000_Chem_Pert_Consensus_Sigs,Salirasib Up,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,NR4A1,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Bropirimine Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,bropirimine,LINCS_L1000_Chem_Pert_Consensus_Sigs,Bropirimine Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,MECOM,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,MW-STK33-4A Up,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,mw-stk33-4a,LINCS_L1000_Chem_Pert_Consensus_Sigs,MW-STK33-4A Up,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,MECOM,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,WIN-552122 Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,win-552122,LINCS_L1000_Chem_Pert_Consensus_Sigs,WIN-552122 Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,ANGPT2,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Diflunisal Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,diflunisal,LINCS_L1000_Chem_Pert_Consensus_Sigs,Diflunisal Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,MECOM,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,STK-249718 Up,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,stk-249718,LINCS_L1000_Chem_Pert_Consensus_Sigs,STK-249718 Up,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,NR4A1,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,SA-1938111 Up,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,sa-1938111,LINCS_L1000_Chem_Pert_Consensus_Sigs,SA-1938111 Up,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,MECOM,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Levomenthol Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,levomenthol,LINCS_L1000_Chem_Pert_Consensus_Sigs,Levomenthol Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,VWF,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Ryuvidine Up,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,ryuvidine,LINCS_L1000_Chem_Pert_Consensus_Sigs,Ryuvidine Up,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,NR4A1,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Olomoucine Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,olomoucine,LINCS_L1000_Chem_Pert_Consensus_Sigs,Olomoucine Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,MECOM,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Ajmaline Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,PROS1,ajmaline,LINCS_L1000_Chem_Pert_Consensus_Sigs,Ajmaline Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,NR4A1,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Balsalazide Up,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,balsalazide,LINCS_L1000_Chem_Pert_Consensus_Sigs,Balsalazide Up,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,MECOM,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,IM-12 Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,FCN3,im-12,LINCS_L1000_Chem_Pert_Consensus_Sigs,IM-12 Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,MECOM,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Olopatadine Up,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,olopatadine,LINCS_L1000_Chem_Pert_Consensus_Sigs,Olopatadine Up,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,MECOM,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Balsalazide Up,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,balsalazide,LINCS_L1000_Chem_Pert_Consensus_Sigs,Balsalazide Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,NR4A1,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,SA-102676 Up,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,FCN3,sa-102676,LINCS_L1000_Chem_Pert_Consensus_Sigs,SA-102676 Up,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,VWF,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,SA-96816 Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,HEXB,sa-96816,LINCS_L1000_Chem_Pert_Consensus_Sigs,SA-96816 Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,NR4A1,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,PP-3 Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,pp-3,LINCS_L1000_Chem_Pert_Consensus_Sigs,PP-3 Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,NR4A1,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,KISS1R FBS Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,kiss1r,LINCS_L1000_Chem_Pert_Consensus_Sigs,KISS1R GALP Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,NR4A1,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Ammonium-Perfluorocaprylate Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,HEXB,ammonium-perfluorocaprylate,LINCS_L1000_Chem_Pert_Consensus_Sigs,Ammonium-Perfluorocaprylate Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,VWF,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,SB-228357 Up,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,sb-228357,LINCS_L1000_Chem_Pert_Consensus_Sigs,SB-228357 Up,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,NR4A1,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Probucol Up,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,probucol,LINCS_L1000_Chem_Pert_Consensus_Sigs,Probucol Up,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,MECOM,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,SB-334867 Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,FCN3,sb-334867,LINCS_L1000_Chem_Pert_Consensus_Sigs,SB-334867 Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,MECOM,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,SA-1456195 Up,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,FCN3,sa-1456195,LINCS_L1000_Chem_Pert_Consensus_Sigs,SA-1456195 Up,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,MECOM,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,PF-4800567 Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,pf-4800567,LINCS_L1000_Chem_Pert_Consensus_Sigs,PF-4800567 Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,VWF,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,SMER-3 Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,PROS1,smer-3,LINCS_L1000_Chem_Pert_Consensus_Sigs,SMER-3 Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,VWF,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Alaproclate Up,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,HEXB,alaproclate,LINCS_L1000_Chem_Pert_Consensus_Sigs,Alaproclate Up,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,MECOM,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Ganaxolone Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,HEXB,ganaxolone,LINCS_L1000_Chem_Pert_Consensus_Sigs,Ganaxolone Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,VWF,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Vildagliptin Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,vildagliptin,LINCS_L1000_Chem_Pert_Consensus_Sigs,Vildagliptin Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,MECOM,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,SA-103013 Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,sa-103013,LINCS_L1000_Chem_Pert_Consensus_Sigs,SA-103013 Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,VWF,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Little-Len Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,little-len,LINCS_L1000_Chem_Pert_Consensus_Sigs,Little-Len Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,VWF,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Hydroxyfasudil Up,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,hydroxyfasudil,LINCS_L1000_Chem_Pert_Consensus_Sigs,Hydroxyfasudil Up,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,MECOM,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Dehydrocholate Up,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,dehydrocholate,LINCS_L1000_Chem_Pert_Consensus_Sigs,Dehydrocholate Up,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,MECOM,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Mepenzolate Up,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,PROS1,mepenzolate,LINCS_L1000_Chem_Pert_Consensus_Sigs,Mepenzolate Up,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,TINAGL1,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Prochlorperazine Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,prochlorperazine,LINCS_L1000_Chem_Pert_Consensus_Sigs,Prochlorperazine Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,MECOM,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Gestrinone Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,gestrinone,LINCS_L1000_Chem_Pert_Consensus_Sigs,Gestrinone Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,NR4A1,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Naringenin Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,naringenin,LINCS_L1000_Chem_Pert_Consensus_Sigs,Naringenin Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,NR4A1,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Flupirtine Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,flupirtine,LINCS_L1000_Chem_Pert_Consensus_Sigs,Flupirtine Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,ANGPT2,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,SD-6-035-A1 Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,FCN3,sd-6-035-a1,LINCS_L1000_Chem_Pert_Consensus_Sigs,SD-6-035-A1 Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,MECOM,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Acetaldehyde Up,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,FCN3,acetaldehyde,LINCS_L1000_Chem_Pert_Consensus_Sigs,Acetaldehyde Up,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,CLDN5,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Ampyrone Up,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,ampyrone,LINCS_L1000_Chem_Pert_Consensus_Sigs,Ampyrone Up,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,VWF,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,CAY-10578 Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,cay-10578,LINCS_L1000_Chem_Pert_Consensus_Sigs,CAY-10578 Up,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,MECOM,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Oxiconazole Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,oxiconazole,LINCS_L1000_Chem_Pert_Consensus_Sigs,Oxiconazole Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,VWF,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,SNC-80 Up,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,HEXB,snc-80,LINCS_L1000_Chem_Pert_Consensus_Sigs,SNC-80 Up,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,ANGPT2,6.867005178479658
LINCS_L1000_Chem_Pert_Consensus_Sigs,Sodium-Acetate Down,1/248,0.0950154528496176,0.0957483995431995,0,0,11.419895893580104,26.879188702856474,HEXB,sodium-acetate,LINCS_L1000_Chem_Pert_Consensus_Sigs,Sodium-Acetate Up,1/246,0.0829989442057065,0.0842981386900492,0,0,13.434013605442177,33.4362844427817,ANGPT2,6.866991274661201
LINCS_L1000_Chem_Pert_Consensus_Sigs,SA-1919584 Up,1/248,0.0950154528496176,0.0957483995431995,0,0,11.419895893580104,26.879188702856474,EMP1,sa-1919584,LINCS_L1000_Chem_Pert_Consensus_Sigs,SA-1919584 Down,1/246,0.0829989442057065,0.0842981386900492,0,0,13.434013605442177,33.4362844427817,MECOM,6.866991274661201
LINCS_L1000_Chem_Pert_Consensus_Sigs,Cefatrizine Down,1/248,0.0950154528496176,0.0957483995431995,0,0,11.419895893580104,26.879188702856474,HEXB,cefatrizine,LINCS_L1000_Chem_Pert_Consensus_Sigs,Cefatrizine Up,1/246,0.0829989442057065,0.0842981386900492,0,0,13.434013605442177,33.4362844427817,VWF,6.866991274661201
LINCS_L1000_Chem_Pert_Consensus_Sigs,Anacetrapib Up,1/248,0.0950154528496176,0.0957483995431995,0,0,11.419895893580104,26.879188702856474,PROS1,anacetrapib,LINCS_L1000_Chem_Pert_Consensus_Sigs,Anacetrapib Down,1/246,0.0829989442057065,0.0842981386900492,0,0,13.434013605442177,33.4362844427817,MECOM,6.866991274661201
LINCS_L1000_Chem_Pert_Consensus_Sigs,Levetiracetam Down,1/248,0.0950154528496176,0.0957483995431995,0,0,11.419895893580104,26.879188702856474,EMP1,levetiracetam,LINCS_L1000_Chem_Pert_Consensus_Sigs,Levetiracetam Up,1/246,0.0829989442057065,0.0842981386900492,0,0,13.434013605442177,33.4362844427817,VWF,6.866991274661201
LINCS_L1000_Chem_Pert_Consensus_Sigs,Ethionamide Down,1/248,0.0950154528496176,0.0957483995431995,0,0,11.419895893580104,26.879188702856474,EMP1,ethionamide,LINCS_L1000_Chem_Pert_Consensus_Sigs,Ethionamide Up,1/246,0.0829989442057065,0.0842981386900492,0,0,13.434013605442177,33.4362844427817,VWF,6.866991274661201
LINCS_L1000_Chem_Pert_Consensus_Sigs,Etilefrine Down,1/248,0.0950154528496176,0.0957483995431995,0,0,11.419895893580104,26.879188702856474,EMP1,etilefrine,LINCS_L1000_Chem_Pert_Consensus_Sigs,Etilefrine Up,1/246,0.0829989442057065,0.0842981386900492,0,0,13.434013605442177,33.4362844427817,NR4A1,6.866991274661201
LINCS_L1000_Chem_Pert_Consensus_Sigs,Cinalukast Up,1/248,0.0950154528496176,0.0957483995431995,0,0,11.419895893580104,26.879188702856474,EMP1,cinalukast,LINCS_L1000_Chem_Pert_Consensus_Sigs,Cinalukast Down,1/246,0.0829989442057065,0.0842981386900492,0,0,13.434013605442177,33.4362844427817,MECOM,6.866991274661201
LINCS_L1000_Chem_Pert_Consensus_Sigs,Flurandrenolide Down,1/245,0.0939150581317378,0.0957483995431995,0,0,11.562060889929745,27.348488863039687,EMP1,flurandrenolide,LINCS_L1000_Chem_Pert_Consensus_Sigs,Flurandrenolide Up,1/250,0.0842981386900492,0.0842981386900492,0,0,13.21552878179384,32.68722933726048,MECOM,6.861692539983576
