Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,gene_set_name
DisGeNET,Heart Diseases,1/325,0.1649496426027098,0.2346333421148876,0,0,6.069444444444445,10.93783716639799,ANGPT2,full_panel
DisGeNET,Juvenile arthritis,1/326,0.1654165061909958,0.2346333421148876,0,0,6.050461538461539,10.886527110906,PROS1,full_panel
DisGeNET,Secondary malignant neoplasm of bone,1/330,0.1672815886494068,0.2364404079850273,0,0,5.975683890577508,10.684981292406531,ANGPT2,full_panel
DisGeNET,Non-alcoholic Fatty Liver Disease,1/334,0.169142881283334,0.2382294102582169,0,0,5.902702702702703,10.489170405941818,ANGPT2,full_panel
DisGeNET,Muscle Weakness,1/339,0.1714641781427244,0.2406514780950518,0,0,5.813905325443787,10.252129651787737,HEXB,full_panel
DisGeNET,Uterine Fibroids,1/349,0.1760890935168726,0.2462784524711506,0,0,5.643965517241379,9.802242893925362,ANGPT2,full_panel
DisGeNET,Presenile dementia,1/362,0.1820663949174077,0.2537510730556206,0,0,5.437119113573408,9.261500895072755,CLDN5,full_panel
DisGeNET,Chronic Kidney Diseases,1/380,0.1902775839886007,0.263703857898863,0,0,5.174142480211081,8.585306143515307,ANGPT2,full_panel
DisGeNET,Glaucoma,1/381,0.190731556180783,0.263703857898863,0,0,5.160263157894737,8.549979674715761,CLDN5,full_panel
DisGeNET,Age related macular degeneration,1/382,0.1911852969766757,0.263703857898863,0,0,5.146456692913386,8.514875282160894,ANGPT2,full_panel
DisGeNET,Carcinoma breast stage IV,1/392,0.195710001649184,0.2690171843975038,0,0,5.01227621483376,8.175630489677399,ANGPT2,full_panel
DisGeNET,Ischemic stroke,1/394,0.1966121764731282,0.2693317485933263,0,0,4.986259541984733,8.11026153046214,ANGPT2,full_panel
DisGeNET,Anxiety Disorders,1/396,0.1975134311974642,0.2693383861564388,0,0,4.960506329113924,8.04568674665867,PROS1,full_panel
DisGeNET,Rhabdomyosarcoma,1/397,0.1979637138249825,0.2693383861564388,0,0,4.947727272727272,8.013692994877477,ANGPT2,full_panel
DisGeNET,"Carcinoma, Transitional Cell",1/399,0.198863590056983,0.269645545839977,0,0,4.922361809045226,7.950284581920076,CLDN5,full_panel
DisGeNET,Vascular Diseases,1/401,0.1997625483142319,0.269949389613827,0,0,4.89725,7.88763757228202,ANGPT2,full_panel
DisGeNET,Benign Prostatic Hyperplasia,1/420,0.208257029471553,0.2791997702929162,0,0,4.670644391408114,7.3281581160063585,PROS1,full_panel
DisGeNET,Prostatic Neoplasms,2/1554,0.2085518705902624,0.2791997702929162,0,0,2.6398911798396334,4.138207587682981,PROS1;EMP1,full_panel
DisGeNET,Metabolic Diseases,1/421,0.2087018282939549,0.2791997702929162,0,0,4.659285714285715,7.30039578553202,MCEE,full_panel
DisGeNET,Inflammation,1/429,0.2122520490864254,0.2830027321152338,0,0,4.570327102803739,7.083919257785029,ANGPT2,full_panel
DisGeNET,Dementia,1/436,0.2153466072260861,0.2861748933237025,0,0,4.495172413793103,6.902366110737369,CLDN5,full_panel
DisGeNET,Cholangiocarcinoma,1/455,0.2236904965286382,0.2962788033491897,0,0,4.302863436123348,6.443503118721976,ANGPT2,full_panel
DisGeNET,Epileptic encephalopathy,1/468,0.2293529102536114,0.3009421051169736,0,0,4.180299785867238,6.155463714629547,HEXB,full_panel
DisGeNET,Septicemia,1/468,0.2293529102536114,0.3009421051169736,0,0,4.180299785867238,6.155463714629547,ANGPT2,full_panel
DisGeNET,Malaria,1/469,0.2297869214522232,0.3009421051169736,0,0,4.171153846153846,6.134110641874998,ANGPT2,full_panel
DisGeNET,Malignant Head and Neck Neoplasm,1/470,0.2302207104144848,0.3009421051169736,0,0,4.162046908315565,6.112868298594295,PROS1,full_panel
DisGeNET,Thyroid Neoplasm,1/476,0.2328187833862566,0.3033469490374679,0,0,4.10821052631579,5.987695815177929,ANGPT2,full_panel
DisGeNET,Cardiomyopathies,1/480,0.2345464006708592,0.30460571515696,0,0,4.073068893528184,5.906364696972251,ANGPT2,full_panel
DisGeNET,Hyperglycemia,1/488,0.2379910293600788,0.3073180176106442,0,0,4.004517453798768,5.7485740967989045,ANGPT2,full_panel
DisGeNET,"Leukemia, Myelocytic, Acute",2/1703,0.2396178661121112,0.3073180176106442,0,0,2.3891828336272782,3.413449045726949,CKMT2;ANGPT2,full_panel
DisGeNET,Infection,1/492,0.2397080537363024,0.3073180176106442,0,0,3.971079429735234,5.67202593501793,PROS1,full_panel
DisGeNET,Acute leukemia,1/492,0.2397080537363024,0.3073180176106442,0,0,3.971079429735234,5.67202593501793,CLDN5,full_panel
DisGeNET,Pneumonia,1/497,0.2418493878837182,0.3090727001708859,0,0,3.930040322580645,5.578456870504974,EMP1,full_panel
DisGeNET,Prostate carcinoma,3/3145,0.2434533015668349,0.3099215762165608,0,0,2.010701782304265,2.840780070265484,ANGPT2;PROS1;EMP1,full_panel
DisGeNET,Herpes Simplex Infections,1/503,0.2444117509113539,0.3099215762165608,0,0,3.88187250996016,5.4691739531947325,PROS1,full_panel
DisGeNET,Malignant Glioma,1/504,0.244838045211083,0.3099215762165608,0,0,3.8739562624254473,5.4512698130105335,ANGPT2,full_panel
DisGeNET,Secondary malignant neoplasm of liver,1/508,0.2465410366920577,0.3110927907786217,0,0,3.842603550295858,5.380516557062643,ANGPT2,full_panel
DisGeNET,Tumor Angiogenesis,1/511,0.2478159883276956,0.3117182243115668,0,0,3.8194117647058814,5.328342152048816,ANGPT2,full_panel
DisGeNET,Major Depressive Disorder,1/513,0.2486648661400634,0.3118054747837787,0,0,3.8041015625,5.293974927351454,EMP1,full_panel
DisGeNET,Unipolar Depression,1/517,0.2503600095743771,0.3129500119679713,0,0,3.7738372093023256,5.22621868210037,EMP1,full_panel
DisGeNET,Undergrowth,1/529,0.2554246001114358,0.3172976398899824,0,0,3.685795454545455,5.030476912673014,MCEE,full_panel
DisGeNET,Sepsis,1/529,0.2554246001114358,0.3172976398899824,0,0,3.685795454545455,5.030476912673014,ANGPT2,full_panel
DisGeNET,Malignant neoplasm of prostate,3/3239,0.2582008463799067,0.3197533701299154,0,0,1.9414014215080344,2.628691543071523,ANGPT2;PROS1;EMP1,full_panel
DisGeNET,Failure to gain weight,1/539,0.2596213088213623,0.3205201343473609,0,0,3.615427509293681,4.875516849081478,MCEE,full_panel
DisGeNET,Pediatric failure to thrive,1/543,0.2612939625822966,0.3211185139457217,0,0,3.5880073800738006,4.815497757640402,MCEE,full_panel
DisGeNET,Metastatic Neoplasm,1/544,0.2617115888657632,0.3211185139457217,0,0,3.58121546961326,4.800662982753082,PROS1,full_panel
DisGeNET,Metabolic Syndrome X,1/548,0.263379948598949,0.3221773071546777,0,0,3.554296160877514,4.741991299163017,ANGPT2,full_panel
DisGeNET,Diabetic Nephropathy,1/561,0.2687784753419677,0.3277786284658142,0,0,3.469464285714286,4.558417236137731,ANGPT2,full_panel
DisGeNET,Malignant neoplasm of pancreas,2/1846,0.2698570750702219,0.3277967387547914,0,0,2.1866714871053268,2.8642396624329938,CLDN5;ANGPT2,full_panel
DisGeNET,Cerebellar Ataxia,1/565,0.2704323094727029,0.3277967387547914,0,0,3.4441489361702127,4.504028785271745,HEXB,full_panel
DisGeNET,Papillary thyroid carcinoma,1/571,0.2729066853872024,0.3297965986552295,0,0,3.406842105263158,4.424211534957974,ANGPT2,full_panel
DisGeNET,Pancreatic carcinoma,2/1869,0.2747447021115232,0.3310177133873774,0,0,2.156995774564066,2.786650814079083,CLDN5;ANGPT2,full_panel
DisGeNET,Squamous cell carcinoma,2/1876,0.276233141579202,0.3318115814765189,0,0,2.1481086208941065,2.763563337799843,CLDN5;EMP1,full_panel
DisGeNET,Tuberculosis,1/602,0.2855698555224641,0.3418368037676613,0,0,3.2259567387687187,4.042990292037568,FCN3,full_panel
DisGeNET,Liver diseases,1/606,0.2871891245132309,0.3418368037676613,0,0,3.20396694214876,3.997315005211228,ANGPT2,full_panel
DisGeNET,Congenital Abnormality,1/607,0.2875934201131667,0.3418368037676613,0,0,3.1985148514851485,3.9860132991413297,ANGPT2,full_panel
DisGeNET,Colitis,1/608,0.2879975071742546,0.3418368037676613,0,0,3.1930807248764417,3.974757916914883,PROS1,full_panel
DisGeNET,Obesity,2/1961,0.294330802476888,0.3481091299798898,0,0,2.0452611876807896,2.501458670680293,SLC37A2;ANGPT2,full_panel
DisGeNET,Huntington Disease,1/627,0.2956356803593674,0.3481091299798898,0,0,3.0931309904153355,3.769374152963388,PROS1,full_panel
DisGeNET,Arthritis,1/630,0.2968348747092538,0.3481091299798898,0,0,3.077901430842607,3.738355279782639,ANGPT2,full_panel
DisGeNET,Conventional (Clear Cell) Renal Cell Carcinoma,1/631,0.2972341935193059,0.3481091299798898,0,0,3.072857142857143,3.728097591539343,ANGPT2,full_panel
DisGeNET,Triple Negative Breast Neoplasms,1/632,0.2976333061328058,0.3481091299798898,0,0,3.067828843106181,3.717880504219611,ANGPT2,full_panel
DisGeNET,Esophageal Neoplasms,1/637,0.2996257802127125,0.3492360096159684,0,0,3.042924528301887,3.6673964889642936,EMP1,full_panel
DisGeNET,Kidney Diseases,1/639,0.3004213300845548,0.3492360096159684,0,0,3.0330721003134795,3.6474795623914127,ANGPT2,full_panel
DisGeNET,Immunologic Deficiency Syndromes,1/641,0.3012160582937727,0.3492360096159684,0,0,3.02328125,3.627718221680628,FCN3,full_panel
DisGeNET,Sarcoma,1/658,0.3079381842934792,0.3558791300958956,0,0,2.9424657534246577,3.4658015795019943,ANGPT2,full_panel
DisGeNET,Amyotrophic Lateral Sclerosis,1/660,0.3087251453581894,0.3558791300958956,0,0,2.933232169954477,3.4474391947105985,CLDN5,full_panel
DisGeNET,Chronic Obstructive Airway Disease,1/669,0.3122564128508985,0.3586521082001744,0,0,2.8923652694610777,3.3665124221990608,ANGPT2,full_panel
DisGeNET,Malignant neoplasm of esophagus,1/673,0.3138205946751526,0.3586521082001744,0,0,2.8745535714285717,3.3314173251627697,EMP1,full_panel
DisGeNET,Small cell carcinoma of lung,1/673,0.3138205946751526,0.3586521082001744,0,0,2.8745535714285717,3.3314173251627697,ANGPT2,full_panel
DisGeNET,Liver carcinoma,3/3593,0.3152828677150283,0.3592967153447616,0,0,1.7129874651810586,1.9772758225205376,FCN3;ANGPT2;TINAGL1,full_panel
DisGeNET,Secondary malignant neoplasm of lung,1/683,0.3177169101372859,0.3598799496012802,0,0,2.8309384164222875,3.2459384531467528,ANGPT2,full_panel
DisGeNET,MYELODYSPLASTIC SYNDROME,1/683,0.3177169101372859,0.3598799496012802,0,0,2.8309384164222875,3.2459384531467528,ANGPT2,full_panel
DisGeNET,Esophageal carcinoma,1/685,0.318493755397133,0.3598799496012802,0,0,2.8223684210526314,3.229219632126913,EMP1,full_panel
DisGeNET,Tumor Progression,2/2090,0.3218174884367487,0.3626112545766182,0,0,1.9051724137931036,2.160028661645245,ANGPT2;PROS1,full_panel
DisGeNET,Pancreatic Ductal Adenocarcinoma,1/701,0.3246796297609563,0.3648085727651194,0,0,2.755571428571429,3.099787318899238,ANGPT2,full_panel
DisGeNET,B-Cell Lymphomas,1/730,0.3357615808126384,0.3751526042599312,0,0,2.6419753086419755,2.883330193658692,ANGPT2,full_panel
DisGeNET,Leukemogenesis,1/730,0.3357615808126384,0.3751526042599312,0,0,2.6419753086419755,2.883330193658692,ANGPT2,full_panel
DisGeNET,Astrocytoma,1/741,0.3399216463711891,0.3787427814720771,0,0,2.601216216216216,2.8068167095425998,ANGPT2,full_panel
DisGeNET,Neurodegenerative Disorders,1/745,0.3414285152706806,0.3793650169674229,0,0,2.586693548387097,2.779704725321296,HEXB,full_panel
DisGeNET,Endometriosis,1/749,0.3429322562962619,0.3799803393864398,0,0,2.572326203208556,2.752961006593981,ANGPT2,full_panel
DisGeNET,Primary malignant neoplasm of lung,2/2268,0.3595834016207874,0.3973297255478314,0,0,1.7380602137883692,1.777703864443218,ANGPT2;EMP1,full_panel
DisGeNET,"Liver Cirrhosis, Experimental",1/801,0.3621988959952859,0.3991172407661552,0,0,2.398625,2.435951878366893,EMP1,full_panel
DisGeNET,Heart failure,1/815,0.3672975617228578,0.4036236942009427,0,0,2.3556511056511056,2.3593800178647384,ANGPT2,full_panel
DisGeNET,Amyloidosis,1/833,0.373798536592488,0.4090328809342631,0,0,2.3025240384615384,2.2657718380213585,HEXB,full_panel
DisGeNET,Stomach Neoplasms,1/835,0.3745171057918371,0.4090328809342631,0,0,2.2967625899280577,2.2556914235991026,ANGPT2,full_panel
DisGeNET,Hepatitis B,1/839,0.3759519958404385,0.4090328809342631,0,0,2.2853221957040573,2.235716567922516,ANGPT2,full_panel
DisGeNET,Endometrial Carcinoma,1/840,0.3763102504595221,0.4090328809342631,0,0,2.2824791418355184,2.230761226718226,ANGPT2,full_panel
DisGeNET,Glioblastoma Multiforme,1/854,0.3813062222310793,0.413340078299273,0,0,2.243376318874561,2.162956872342872,ANGPT2,full_panel
DisGeNET,Stomach Carcinoma,2/2378,0.3827169133776038,0.4137480144622744,0,0,1.6473063973063973,1.5821713960652073,ANGPT2;EMP1,full_panel
DisGeNET,Malignant neoplasm of stomach,2/2398,0.3869001076399196,0.4171429731966788,0,0,1.6317009831200149,1.5494448790912267,ANGPT2;EMP1,full_panel
DisGeNET,Congestive heart failure,1/884,0.3918895841714981,0.4213866496467722,0,0,2.163759909399773,2.0269565178049773,ANGPT2,full_panel
DisGeNET,Malignant neoplasm of lung,2/2449,0.3975308163208267,0.4263065054378839,0,0,1.5930617990282887,1.4695721448757797,ANGPT2;EMP1,full_panel
DisGeNET,Crohn Disease,1/912,0.401618621903665,0.4295386330520482,0,0,2.0941822173435787,1.91042263317909,FCN3,full_panel
DisGeNET,Carcinoma of lung,2/2476,0.4031362897830374,0.4300120424352399,0,0,1.5732506961286266,1.4292677145969828,ANGPT2;EMP1,full_panel
DisGeNET,Intellectual Disability,2/2503,0.4087251780582611,0.4348140192109161,0,0,1.553867341952108,1.3902642002253804,MCEE;HEXB,full_panel
DisGeNET,"Diabetes Mellitus, Insulin-Dependent",1/956,0.4166215157850061,0.4420387435384681,0,0,1.993089005235602,1.745103101892125,ANGPT2,full_panel
DisGeNET,Coronary Artery Disease,1/981,0.4249927355181186,0.4497277624530356,0,0,1.9396938775510204,1.659763470180874,ANGPT2,full_panel
DisGeNET,Multiple Sclerosis,1/1106,0.4652341853506536,0.4910123328239089,0,0,1.7089592760180996,1.3077202055991313,CLDN5,full_panel
DisGeNET,Chronic Lymphocytic Leukemia,1/1120,0.469577944333043,0.4942925729821505,0,0,1.6863270777479893,1.2747300146722758,ANGPT2,full_panel
DisGeNET,Seizures,1/1174,0.4860336574692687,0.5085473693248522,0,0,1.6040920716112532,1.1573161826848886,ANGPT2,full_panel
DisGeNET,Epilepsy,1/1177,0.486934106128546,0.5085473693248522,0,0,1.5997448979591835,1.1512187750107814,PROS1,full_panel
DisGeNET,Lung Neoplasms,1/1177,0.486934106128546,0.5085473693248522,0,0,1.5997448979591835,1.1512187750107814,ANGPT2,full_panel
DisGeNET,Diabetes,1/1268,0.5135755420859823,0.5349745230062316,0,0,1.477663772691397,0.9846532953649384,ANGPT2,full_panel
DisGeNET,Hypertensive disease,1/1310,0.5254420691313317,0.5439581624522742,0,0,1.4270435446906036,0.918324403670404,ANGPT2,full_panel
DisGeNET,Multiple Myeloma,1/1312,0.5260005205696285,0.5439581624522742,0,0,1.4247139588100686,0.9153118660680674,ANGPT2,full_panel
DisGeNET,Asthma,1/1313,0.5262795221725753,0.5439581624522742,0,0,1.4235518292682927,0.913810371090941,HEXB,full_panel
DisGeNET,Liver neoplasms,1/1321,0.5285061663561631,0.5448517178929516,0,0,1.4143181818181818,0.9019118446046744,ANGPT2,full_panel
DisGeNET,Renal Cell Carcinoma,1/1348,0.5359510302377498,0.5511064578280204,0,0,1.3839643652561249,0.8631958514425878,ANGPT2,full_panel
DisGeNET,Colorectal Cancer,2/3298,0.5630719717214175,0.5775097145860693,0,0,1.1254719525350594,0.6464123656936737,ANGPT2;PROS1,full_panel
DisGeNET,Diabetes Mellitus,1/1507,0.5776675120550526,0.5909642067059362,0,0,1.2272908366533866,0.673484209964949,ANGPT2,full_panel
DisGeNET,Central neuroblastoma,1/1655,0.6134034414475776,0.6259218790281404,0,0,1.1085247883917777,0.541771998992928,ANGPT2,full_panel
DisGeNET,Neuroblastoma,1/1698,0.6232579115024978,0.634359197458013,0,0,1.0779021803182085,0.5096266133605011,ANGPT2,full_panel
DisGeNET,Schizophrenia,1/1923,0.6711983692837368,0.6814196642474485,0,0,0.9400104058272633,0.3747732688874221,CLDN5,full_panel
DisGeNET,Glioblastoma,1/1937,0.6739894048207333,0.6825209162741603,0,0,0.9324896694214876,0.3679053022653464,ANGPT2,full_panel
DisGeNET,Malignant tumor of colon,1/2001,0.6864761962748749,0.6926450407938902,0,0,0.89945,0.3383584545187448,HEXB,full_panel
DisGeNET,Carcinogenesis,2/4065,0.687450202987936,0.6926450407938902,0,0,0.8710586047529193,0.3264430480977082,ANGPT2;SOHLH2,full_panel
DisGeNET,Mammary Neoplasms,1/2387,0.7530116741801379,0.7567956524423496,0,0,0.7377619446772842,0.2092842859984297,ANGPT2,full_panel
DisGeNET,melanoma,1/2454,0.7631551031814066,0.7650677726129389,0,0,0.7148797390949857,0.1932276953679075,TINAGL1,full_panel
DisGeNET,Colorectal Carcinoma,1/2931,0.8251134816221379,0.8251134816221379,0,0,0.5822184300341297,0.1119223806554824,ANGPT2,full_panel
GO_Biological_Process_2023,Glomerulus Vasculature Development (GO:0072012),1/5,0.0007498314718703743,0.0082481461905741,0,0,2499.125,17982.858997820545,ANGPT2,non_predictive
GO_Biological_Process_2023,Negative Regulation Of Chemotaxis (GO:0050922),1/31,0.0046429637132384,0.0152348445194284,0,0,332.78333333333336,1787.845973802925,ANGPT2,non_predictive
GO_Biological_Process_2023,Negative Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043537),1/33,0.0049420167963792,0.0152348445194284,0,0,311.953125,1656.4654076932638,ANGPT2,non_predictive
GO_Biological_Process_2023,Negative Regulation Of Endothelial Cell Migration (GO:0010596),1/37,0.0055399434616103,0.0152348445194284,0,0,277.2361111111111,1440.4553417617176,ANGPT2,non_predictive
GO_Biological_Process_2023,Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535),1/54,0.0080784620472779,0.0177726165040115,0,0,188.1509433962264,906.615436737158,ANGPT2,non_predictive
GO_Biological_Process_2023,Muscle Contraction (GO:0006936),1/94,0.0140344078673636,0.0257297477568333,0,0,107.01075268817203,456.5339023790776,CKMT2,non_predictive
GO_Biological_Process_2023,Endosomal Transport (GO:0016197),1/180,0.026758880297526,0.0420496690389695,0,0,55.357541899441344,200.44350827487676,TINAGL1,non_predictive
GO_Biological_Process_2023,Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),1/284,0.0419997973456225,0.0534698470998505,0,0,34.830388692579504,110.41548381157196,ANGPT2,non_predictive
GO_Biological_Process_2023,Gene Expression (GO:0010467),1/296,0.0437480567180595,0.0534698470998505,0,0,33.39322033898305,104.49767439223304,ANGPT2,non_predictive
GO_Biological_Process_2023,Proteolysis (GO:0006508),1/330,0.0486899057112653,0.0535588962823918,0,0,29.890577507598785,90.33780056075076,TINAGL1,non_predictive
GO_Biological_Process_2023,Vesicle-Mediated Transport (GO:0016192),1/411,0.060394475643031,0.060394475643031,0,0,23.88658536585366,67.04624465364891,TINAGL1,non_predictive
KEGG_2021_Human,Arginine and proline metabolism,1/50,0.0074815523734162,0.0481591372930828,0,0,203.55102040816325,996.4463577649728,CKMT2,non_predictive
KEGG_2021_Human,HIF-1 signaling pathway,1/109,0.0162617282000212,0.0481591372930828,0,0,92.07870370370372,379.26673825723503,ANGPT2,non_predictive
KEGG_2021_Human,Kaposi sarcoma-associated herpesvirus infection,1/193,0.0286727702925845,0.0481591372930828,0,0,51.575520833333336,183.18631536211723,ANGPT2,non_predictive
KEGG_2021_Human,Rap1 signaling pathway,1/210,0.0311717617404863,0.0481591372930828,0,0,47.33971291866029,164.18561216020964,ANGPT2,non_predictive
KEGG_2021_Human,Ras signaling pathway,1/232,0.0343993837807734,0.0481591372930828,0,0,42.78354978354978,144.16843911532118,ANGPT2,non_predictive
KEGG_2021_Human,MAPK signaling pathway,1/294,0.0434568279762164,0.0506996326389192,0,0,33.62457337883959,105.44623488285704,ANGPT2,non_predictive
KEGG_2021_Human,PI3K-Akt signaling pathway,1/354,0.0521679997453455,0.0521679997453455,0,0,27.82436260623229,82.17330064888138,ANGPT2,non_predictive
Reactome_2022,Metabolism Of Amino Acids And Derivatives R-HSA-71291,2/364,0.0009790570835035576,0.0049976492317728,0,0,108.48066298342542,751.6539014414852,CKMT2;TINAGL1,non_predictive
Reactome_2022,Creatine Metabolism R-HSA-71288,1/10,0.0014992947695318,0.0049976492317728,0,0,1110.4444444444443,7220.954198683598,CKMT2,non_predictive
Reactome_2022,Urea Cycle R-HSA-70635,1/10,0.0014992947695318,0.0049976492317728,0,0,1110.4444444444443,7220.954198683598,TINAGL1,non_predictive
Reactome_2022,Tie2 Signaling R-HSA-210993,1/17,0.0025479169262706,0.0063697923156765,0,0,624.40625,3729.2533063250894,ANGPT2,non_predictive
Reactome_2022,Cell Surface Interactions At Vascular Wall R-HSA-202733,1/134,0.0199664719905958,0.0399329439811917,0,0,74.67669172932331,292.262229105573,ANGPT2,non_predictive
Reactome_2022,Metabolism R-HSA-1430728,2/2049,0.0293262131130129,0.0488770218550215,0,0,17.537860283341477,61.895905850218654,CKMT2;TINAGL1,non_predictive
Reactome_2022,Neutrophil Degranulation R-HSA-6798695,1/468,0.0685732150362854,0.097961735766122,0,0,20.91006423982869,56.035904067957496,TINAGL1,non_predictive
Reactome_2022,Hemostasis R-HSA-109582,1/576,0.0839393556005461,0.1049241945006827,0,0,16.88869565217391,41.84445745807294,ANGPT2,non_predictive
Reactome_2022,Innate Immune System R-HSA-168249,1/1035,0.1473610330296143,0.1637344811440159,0,0,9.16972920696325,17.55883658128121,TINAGL1,non_predictive
Reactome_2022,Immune System R-HSA-168256,1/1943,0.2640640064234834,0.2640640064234834,0,0,4.648558187435634,6.189851603058266,TINAGL1,non_predictive
DisGeNET,Caroli Disease,1/8,0.0011995541091196,0.0519848401298508,0,0,1427.857142857143,9603.48923469958,ANGPT2,non_predictive
DisGeNET,Capillary Leak Syndrome,1/9,0.0013494318923464,0.0519848401298508,0,0,1249.3125,8255.5464452602,ANGPT2,non_predictive
DisGeNET,Neurogenic hypertension,1/9,0.0013494318923464,0.0519848401298508,0,0,1249.3125,8255.5464452602,ANGPT2,non_predictive
DisGeNET,Femoral artery occlusion,1/10,0.0014992947695318,0.0519848401298508,0,0,1110.4444444444443,7220.954198683598,ANGPT2,non_predictive
DisGeNET,"Pneumonia, Ventilator-Associated",1/13,0.0019487938770013,0.0519848401298508,0,0,832.7083333333334,5196.553511599695,ANGPT2,non_predictive
DisGeNET,"Lymphoma, Extranodal NK-T-Cell",1/14,0.0020985970505495,0.0519848401298508,0,0,768.6153846153846,4739.656184381286,TINAGL1,non_predictive
DisGeNET,Focal Nodular Hyperplasia,1/16,0.0023981585785517,0.0519848401298508,0,0,666.0666666666667,4018.416230915481,ANGPT2,non_predictive
DisGeNET,Focal nodular hyperplasia of liver,1/16,0.0023981585785517,0.0519848401298508,0,0,666.0666666666667,4018.416230915481,ANGPT2,non_predictive
DisGeNET,Pathologic Neovascularization,1/17,0.0025479169262706,0.0519848401298508,0,0,624.40625,3729.2533063250894,ANGPT2,non_predictive
DisGeNET,Primary cutaneous B-cell lymphoma,1/18,0.0026976603266888,0.0519848401298508,0,0,587.6470588235294,3476.150033460634,ANGPT2,non_predictive
DisGeNET,Aortic Rupture,1/19,0.002847388777574,0.0519848401298508,0,0,554.9722222222222,3252.888056951129,ANGPT2,non_predictive
DisGeNET,Endometrial Endometrioid Adenocarcinoma,1/20,0.0029971022769704,0.0519848401298508,0,0,525.7368421052631,3054.5885497256336,ANGPT2,non_predictive
DisGeNET,"Malaria, Vivax",1/26,0.003895069234369,0.0519848401298508,0,0,399.44,2216.1106253087632,ANGPT2,non_predictive
DisGeNET,Community acquired pneumonia,1/29,0.0043438507968609,0.0519848401298508,0,0,356.5892857142857,1939.4870011141588,ANGPT2,non_predictive
DisGeNET,Renal hypertension,1/29,0.0043438507968609,0.0519848401298508,0,0,356.5892857142857,1939.4870011141588,ANGPT2,non_predictive
DisGeNET,Hereditary hemorrhagic telangiectasia,1/29,0.0043438507968609,0.0519848401298508,0,0,356.5892857142857,1939.4870011141588,ANGPT2,non_predictive
DisGeNET,Ovarian Hyperstimulation Syndrome,1/37,0.0055399434616103,0.0519848401298508,0,0,277.2361111111111,1440.4553417617176,ANGPT2,non_predictive
DisGeNET,"Glomerulonephritis, Membranoproliferative",1/37,0.0055399434616103,0.0519848401298508,0,0,277.2361111111111,1440.4553417617176,ANGPT2,non_predictive
DisGeNET,Septic Shock,1/38,0.0056893877328946,0.0519848401298508,0,0,269.72972972972974,1394.274144706199,ANGPT2,non_predictive
DisGeNET,Arteriovenous hemangioma,1/38,0.0056893877328946,0.0519848401298508,0,0,269.72972972972974,1394.274144706199,ANGPT2,non_predictive
DisGeNET,Stage 4S neuroblastoma,1/39,0.0058388170461227,0.0519848401298508,0,0,262.6184210526316,1350.7061704673467,TINAGL1,non_predictive
DisGeNET,Aortic aneurysm without mention of rupture NOS,1/42,0.0062870152415198,0.0519848401298508,0,0,243.3658536585366,1233.6869399593022,ANGPT2,non_predictive
DisGeNET,Dissection of aorta,1/43,0.0064363847273157,0.0519848401298508,0,0,237.5595238095238,1198.6750596729298,ANGPT2,non_predictive
DisGeNET,Proliferative retinopathy,1/43,0.0064363847273157,0.0519848401298508,0,0,237.5595238095238,1198.6750596729298,ANGPT2,non_predictive
DisGeNET,Autonomic nervous system disorders,1/44,0.0065857392567594,0.0519848401298508,0,0,232.02325581395348,1165.417705666189,ANGPT2,non_predictive
DisGeNET,Moyamoya disease 1,1/46,0.0068844034482568,0.0519848401298508,0,0,221.6888888888889,1103.6774229731402,ANGPT2,non_predictive
DisGeNET,Disseminated neuroblastoma,1/47,0.0070337131109195,0.0519848401298508,0,0,216.8586956521739,1074.9773440238823,TINAGL1,non_predictive
DisGeNET,Corneal Neovascularization,1/48,0.0071830078183245,0.0519848401298508,0,0,212.2340425531915,1047.5951010155554,ANGPT2,non_predictive
DisGeNET,Moyamoya Disease,1/50,0.0074815523734162,0.0519848401298508,0,0,203.55102040816325,996.4463577649728,ANGPT2,non_predictive
DisGeNET,Carcinosarcoma,1/50,0.0074815523734162,0.0519848401298508,0,0,203.55102040816325,996.4463577649728,ANGPT2,non_predictive
DisGeNET,Nephrosis,1/50,0.0074815523734162,0.0519848401298508,0,0,203.55102040816325,996.4463577649728,ANGPT2,non_predictive
DisGeNET,Angioimmunoblastic Lymphadenopathy,1/51,0.0076308022208955,0.0519848401298508,0,0,199.47,972.5284117534744,ANGPT2,non_predictive
DisGeNET,Well Differentiated Pancreatic Endocrine Tumor,1/59,0.0088242627423081,0.0565790964065638,0,0,171.88793103448276,813.0729238663458,ANGPT2,non_predictive
DisGeNET,Anaplastic Oligodendroglioma,1/59,0.0088242627423081,0.0565790964065638,0,0,171.88793103448276,813.0729238663458,ANGPT2,non_predictive
DisGeNET,Retinopathy of Prematurity,1/64,0.0095696897244791,0.0574646081604146,0,0,158.20634920634922,735.5257596653158,ANGPT2,non_predictive
DisGeNET,Thyroid Nodule,1/66,0.0098677558938272,0.0574646081604146,0,0,153.3230769230769,708.1199963366474,ANGPT2,non_predictive
